customer_id,customer_name,gender,age,customer_type,city,join_date,email,phone,loyalty_points,is_outlier_loyalty,is_outlier
1384,Customer_1384,Male,25,New,Delhi,2020-01-15,cust1384@email.com,+91-7149157745,2371,False,False
1385,Customer_1385,Female,41,Regular,Bangalore,2021-02-26,cust1385@email.com,+91-9156509381,3300,False,False
1386,Customer_1386,Male,32,New,Chennai,2020-03-08,cust1386@email.com,+91-9453370912,3667,False,False
1387,Customer_1387,Female,60,New,Chennai,2020-11-09,cust1387@email.com,+91-9219713803,726,False,False
1388,Customer_1388,Male,48,Occasional,Bangalore,2021-09-04,cust1388@email.com,+91-9454511113,1648,False,False
1389,Customer_1389,Other,26,New,Chennai,2021-08-11,cust1389@email.com,+91-9909990149,4312,False,False
1390,Customer_1390,Male,56,Regular,Delhi,2021-11-16,cust1390@email.com,+91-9664052763,1269,False,False
1391,Customer_1391,Male,62,Regular,Goa,2021-11-24,cust1391@email.com,+91-7633282877,4543,False,False
1392,Customer_1392,Male,19,Occasional,Mumbai,2021-02-24,cust1392@email.com,+91-7516606697,318,False,False
1393,Customer_1393,Male,25,Occasional,Bangalore,2020-08-15,cust1393@email.com,+91-8928610987,3475,False,False
1394,Customer_1394,Female,24,New,Mumbai,2021-09-05,cust1394@email.com,+91-7742509523,2778,False,False
1395,Customer_1395,Male,61,Regular,Goa,2021-09-24,cust1395@email.com,+91-7717967293,3058,False,False
1396,Customer_1396,Female,68,Occasional,Bangalore,2021-05-06,cust1396@email.com,+91-7910061300,4134,False,False
1397,Customer_1397,Male,56,Occasional,Goa,2020-06-30,cust1397@email.com,+91-7827752234,1602,False,False
1398,Customer_1398,Male,59,VIP,Chennai,2021-08-16,cust1398@email.com,+91-7541964762,2256,False,False
1399,Customer_1399,Female,33,Regular,Chennai,2020-11-30,cust1399@email.com,+91-7183291591,829,False,False
1400,Customer_1400,Female,52,Occasional,Chennai,2020-09-24,cust1400@email.com,+91-8818381356,855,False,False
1401,Customer_1401,Male,47,New,Goa,2020-12-18,cust1401@email.com,+91-7336590217,2648,False,False
1402,Customer_1402,Male,27,Regular,Goa,2020-02-15,cust1402@email.com,+91-9934001543,1858,False,False
1403,Customer_1403,Male,55,New,Goa,2020-01-19,cust1403@email.com,+91-8869999754,1102,False,False
1404,Customer_1404,Female,35,Occasional,Mumbai,2020-06-27,cust1404@email.com,+91-7867236691,2481,False,False
1405,Customer_1405,Female,67,New,Goa,2020-10-29,cust1405@email.com,+91-9693916084,1820,False,False
1406,Customer_1406,Male,22,VIP,Chennai,2020-05-10,cust1406@email.com,+91-7635132230,4937,False,False
1407,Customer_1407,Female,46,Regular,Delhi,2021-07-27,cust1407@email.com,+91-9555710238,2079,False,False
1408,Customer_1408,Female,56,Occasional,Goa,2020-11-03,cust1408@email.com,+91-8107613491,3158,False,False
1409,Customer_1409,Female,51,New,Delhi,2020-03-02,cust1409@email.com,+91-8373313591,2440,False,False
1410,Customer_1410,Female,60,Occasional,Chennai,2021-09-22,cust1410@email.com,+91-7287814151,3684,False,False
1411,Customer_1411,Male,62,New,Goa,2020-08-18,cust1411@email.com,+91-7373780031,1255,False,False
1412,Customer_1412,Male,40,Occasional,Mumbai,2020-04-11,cust1412@email.com,+91-8666873181,2957,False,False
1413,Customer_1413,Male,22,Regular,Mumbai,2020-11-10,cust1413@email.com,+91-9389566051,3651,False,False
1414,Customer_1414,Male,47,Occasional,Delhi,2021-03-21,cust1414@email.com,+91-8706626708,2239,False,False
1415,Customer_1415,Female,23,New,Mumbai,2021-11-29,cust1415@email.com,+91-9371054709,1939,False,False
1416,Customer_1416,Female,63,Regular,Mumbai,2020-01-26,cust1416@email.com,+91-8400703953,269,False,False
1417,Customer_1417,Male,61,New,Mumbai,2020-12-18,cust1417@email.com,+91-8186273502,4830,False,False
1418,Customer_1418,Male,21,New,Chennai,2021-05-24,cust1418@email.com,+91-9232043732,4064,False,False
1419,Customer_1419,Male,46,Occasional,Mumbai,2020-10-04,cust1419@email.com,+91-8967770105,4979,False,False
1420,Customer_1420,Female,40,Regular,Bangalore,2020-10-03,cust1420@email.com,+91-7053102106,3775,False,False
1421,Customer_1421,Male,23,VIP,Goa,2021-05-05,cust1421@email.com,+91-9676013419,1112,False,False
1422,Customer_1422,Female,49,Regular,Mumbai,2020-12-26,cust1422@email.com,+91-9523620074,648,False,False
1423,Customer_1423,Male,59,New,Mumbai,2021-09-22,cust1423@email.com,+91-9244386751,1179,False,False
1424,Customer_1424,Male,35,Occasional,Mumbai,2020-01-30,cust1424@email.com,+91-8802141793,2142,False,False
1425,Customer_1425,Other,32,Occasional,Bangalore,2020-12-21,cust1425@email.com,+91-7483264745,16,False,False
1426,Customer_1426,Other,57,New,Mumbai,2020-06-23,cust1426@email.com,+91-8780016559,116,False,False
1427,Customer_1427,Male,49,Occasional,Mumbai,2020-03-12,cust1427@email.com,+91-7642708893,1545,False,False
1428,Customer_1428,Female,26,Occasional,Goa,2020-12-30,cust1428@email.com,+91-7636513034,3151,False,False
1429,Customer_1429,Female,54,Occasional,Bangalore,2021-10-31,cust1429@email.com,+91-9433502391,2693,False,False
1430,Customer_1430,Female,27,Occasional,Bangalore,2020-11-20,cust1430@email.com,+91-9525157887,4089,False,False
1431,Customer_1431,Male,37,Occasional,Mumbai,2021-03-25,cust1431@email.com,+91-9502579013,1276,False,False
1432,Customer_1432,Female,23,New,Bangalore,2021-06-21,cust1432@email.com,+91-7430372878,3240,False,False
1433,Customer_1433,Female,65,Occasional,Delhi,2021-08-29,cust1433@email.com,+91-7453698094,4942,False,False
1434,Customer_1434,Female,20,Occasional,Bangalore,2020-09-23,cust1434@email.com,+91-9416708343,3788,False,False
1435,Customer_1435,Male,59,VIP,Bangalore,2021-09-30,cust1435@email.com,+91-7433750626,371,False,False
1436,Customer_1436,Male,28,Regular,Bangalore,2020-02-23,cust1436@email.com,+91-8228759446,2807,False,False
1437,Customer_1437,Male,60,Regular,Chennai,2021-05-29,cust1437@email.com,+91-9300528259,155,False,False
1438,Customer_1438,Female,34,New,Chennai,2020-03-15,cust1438@email.com,+91-8476906868,2661,False,False
1439,Customer_1439,Male,49,VIP,Chennai,2020-03-18,cust1439@email.com,+91-8764759274,464,False,False
1440,Customer_1440,Female,21,Occasional,Bangalore,2020-04-30,cust1440@email.com,+91-8134458188,4878,False,False
1441,Customer_1441,Other,21,Occasional,Delhi,2021-12-11,cust1441@email.com,+91-8645159179,4899,False,False
1442,Customer_1442,Male,34,Regular,Bangalore,2021-11-11,cust1442@email.com,+91-9812291645,4315,False,False
1443,Customer_1443,Female,58,Occasional,Mumbai,2021-01-25,cust1443@email.com,+91-9085570788,1773,False,False
1444,Customer_1444,Male,36,Occasional,Delhi,2021-04-27,cust1444@email.com,+91-9456821088,116,False,False
1445,Customer_1445,Female,22,Occasional,Chennai,2021-08-26,cust1445@email.com,+91-9615472543,2103,False,False
1446,Customer_1446,Male,49,Occasional,Goa,2020-06-02,cust1446@email.com,+91-9031719772,1374,False,False
1447,Customer_1447,Female,39,Regular,Delhi,2021-06-05,cust1447@email.com,+91-7160913827,3203,False,False
1448,Customer_1448,Female,23,Regular,Chennai,2021-10-23,cust1448@email.com,+91-7739592196,4403,False,False
1449,Customer_1449,Female,52,New,Delhi,2020-06-13,cust1449@email.com,+91-8182894728,3546,False,False
1450,Customer_1450,Female,39,Occasional,Delhi,2021-06-03,cust1450@email.com,+91-8730759996,3977,False,False
1451,Customer_1451,Female,18,Occasional,Bangalore,2020-05-11,cust1451@email.com,+91-7617842513,4317,False,False
1452,Customer_1452,Female,37,Regular,Mumbai,2021-05-25,cust1452@email.com,+91-9655339870,1196,False,False
1453,Customer_1453,Female,39,Regular,Goa,2021-05-08,cust1453@email.com,+91-9614154439,3411,False,False
1454,Customer_1454,Female,65,VIP,Chennai,2021-01-30,cust1454@email.com,+91-9924068985,796,False,False
1455,Customer_1455,Male,28,Occasional,Delhi,2021-08-03,cust1455@email.com,+91-9979252408,3892,False,False
1456,Customer_1456,Female,30,Occasional,Goa,2020-05-01,cust1456@email.com,+91-8725373847,150,False,False
1457,Customer_1457,Female,59,Regular,Delhi,2021-12-30,cust1457@email.com,+91-7166569717,3249,False,False
1458,Customer_1458,Female,20,VIP,Mumbai,2021-03-24,cust1458@email.com,+91-8699916883,111,False,False
1459,Customer_1459,Male,26,Regular,Goa,2021-08-06,cust1459@email.com,+91-8423756197,682,False,False
1460,Customer_1460,Female,29,Regular,Chennai,2021-08-21,cust1460@email.com,+91-9965734008,1161,False,False
1461,Customer_1461,Male,40,Occasional,Delhi,2020-06-27,cust1461@email.com,+91-8020395327,2379,False,False
1462,Customer_1462,Female,31,Regular,Mumbai,2021-04-20,cust1462@email.com,+91-7211703120,4988,False,False
1463,Customer_1463,Male,50,Regular,Goa,2021-07-07,cust1463@email.com,+91-9041046587,160,False,False
1464,Customer_1464,Female,35,Occasional,Delhi,2021-09-11,cust1464@email.com,+91-8153561013,1425,False,False
1465,Customer_1465,Other,66,VIP,Delhi,2020-02-25,cust1465@email.com,+91-8599620611,3661,False,False
1466,Customer_1466,Male,58,New,Chennai,2021-12-06,cust1466@email.com,+91-7086899610,277,False,False
1467,Customer_1467,Other,26,Occasional,Mumbai,2021-08-20,cust1467@email.com,+91-8451123758,3391,False,False
1468,Customer_1468,Male,40,Regular,Bangalore,2021-12-17,cust1468@email.com,+91-8301611123,1556,False,False
1469,Customer_1469,Female,27,Regular,Delhi,2020-12-31,cust1469@email.com,+91-8335517080,4592,False,False
1470,Customer_1470,Female,36,New,Goa,2021-05-03,cust1470@email.com,+91-8204079697,1915,False,False
1471,Customer_1471,Female,64,Occasional,Chennai,2020-05-09,cust1471@email.com,+91-9111488438,4750,False,False
1472,Customer_1472,Female,22,VIP,Chennai,2021-02-04,cust1472@email.com,+91-9990082548,3107,False,False
1473,Customer_1473,Female,64,Regular,Delhi,2021-12-16,cust1473@email.com,+91-9941417062,302,False,False
1474,Customer_1474,Male,69,Occasional,Delhi,2021-07-07,cust1474@email.com,+91-7421840452,4533,False,False
1475,Customer_1475,Male,40,Regular,Delhi,2021-04-05,cust1475@email.com,+91-7979069637,2773,False,False
1476,Customer_1476,Female,47,Occasional,Bangalore,2021-11-09,cust1476@email.com,+91-7577181411,4281,False,False
1477,Customer_1477,Female,42,New,Delhi,2021-08-25,cust1477@email.com,+91-8290553691,3245,False,False
1478,Customer_1478,Female,45,New,Mumbai,2020-10-27,cust1478@email.com,+91-8903145590,4768,False,False
1479,Customer_1479,Female,51,Occasional,Goa,2020-07-12,cust1479@email.com,+91-8378118917,1000,False,False
1480,Customer_1480,Male,62,Occasional,Delhi,2021-09-07,cust1480@email.com,+91-8157150012,3834,False,False
1481,Customer_1481,Female,65,New,Bangalore,2021-10-28,cust1481@email.com,+91-8790025237,4006,False,False
1482,Customer_1482,Male,64,VIP,Goa,2020-09-01,cust1482@email.com,+91-9598365569,4778,False,False
1483,Customer_1483,Female,42,Regular,Chennai,2020-09-29,cust1483@email.com,+91-9772636814,1718,False,False
1484,Customer_1484,Male,27,Occasional,Delhi,2020-12-27,cust1484@email.com,+91-7383484123,3830,False,False
1485,Customer_1485,Male,31,Regular,Goa,2020-07-25,cust1485@email.com,+91-7807177651,3181,False,False
1486,Customer_1486,Male,59,Occasional,Chennai,2020-05-04,cust1486@email.com,+91-8897158366,2882,False,False
1487,Customer_1487,Male,63,Occasional,Bangalore,2021-09-12,cust1487@email.com,+91-7907915284,998,False,False
1488,Customer_1488,Female,47,Occasional,Mumbai,2020-09-26,cust1488@email.com,+91-8748783374,284,False,False
1489,Customer_1489,Male,58,Occasional,Delhi,2020-08-04,cust1489@email.com,+91-9080741273,420,False,False
1490,Customer_1490,Male,42,Regular,Mumbai,2021-05-20,cust1490@email.com,+91-9218356672,2160,False,False
1491,Customer_1491,Male,31,Occasional,Bangalore,2020-04-12,cust1491@email.com,+91-8605932109,3065,False,False
1492,Customer_1492,Male,52,New,Goa,2021-11-18,cust1492@email.com,+91-7241402174,2275,False,False
1493,Customer_1493,Male,69,VIP,Goa,2020-02-27,cust1493@email.com,+91-9213066496,1494,False,False
1494,Customer_1494,Male,65,Regular,Bangalore,2020-07-17,cust1494@email.com,+91-7682781467,3884,False,False
1495,Customer_1495,Female,51,New,Bangalore,2021-02-27,cust1495@email.com,+91-7281822724,4623,False,False
1496,Customer_1496,Female,27,New,Delhi,2020-09-19,cust1496@email.com,+91-8336263518,2543,False,False
1497,Customer_1497,Female,52,Regular,Chennai,2020-03-14,cust1497@email.com,+91-9176669141,4126,False,False
1498,Customer_1498,Male,28,Regular,Mumbai,2021-12-01,cust1498@email.com,+91-8732526008,4257,False,False
1499,Customer_1499,Male,28,VIP,Mumbai,2021-10-31,cust1499@email.com,+91-7582611532,1841,False,False
1500,Customer_1500,Female,38,New,Goa,2020-08-29,cust1500@email.com,+91-9251792132,4800,False,False
1501,Customer_1501,Female,38,New,Goa,2020-11-16,cust1501@email.com,+91-9442428958,721,False,False
1502,Customer_1502,Male,39,New,Delhi,2020-10-22,cust1502@email.com,+91-7124331395,1401,False,False
1503,Customer_1503,Male,62,Occasional,Bangalore,2020-01-30,cust1503@email.com,+91-7746196273,445,False,False
1504,Customer_1504,Male,24,Occasional,Mumbai,2021-09-13,cust1504@email.com,+91-7827912699,2791,False,False
1505,Customer_1505,Male,34,Regular,Delhi,2020-08-17,cust1505@email.com,+91-7862114934,4522,False,False
1506,Customer_1506,Male,19,Regular,Goa,2020-01-03,cust1506@email.com,+91-7247508299,3767,False,False
1507,Customer_1507,Female,29,Occasional,Goa,2020-10-04,cust1507@email.com,+91-8071552532,2551,False,False
1508,Customer_1508,Female,59,Occasional,Mumbai,2021-10-18,cust1508@email.com,+91-7142039044,1967,False,False
1509,Customer_1509,Female,35,Occasional,Goa,2021-10-11,cust1509@email.com,+91-8960432117,3888,False,False
1510,Customer_1510,Female,28,VIP,Goa,2021-02-06,cust1510@email.com,+91-7217150457,4816,False,False
1511,Customer_1511,Female,33,Regular,Chennai,2020-04-19,cust1511@email.com,+91-8547799171,2731,False,False
1512,Customer_1512,Female,66,Occasional,Bangalore,2021-08-03,cust1512@email.com,+91-7855169963,2629,False,False
1513,Customer_1513,Female,68,Regular,Goa,2021-10-26,cust1513@email.com,+91-8176724393,1964,False,False
1514,Customer_1514,Male,35,Occasional,Chennai,2021-08-25,cust1514@email.com,+91-8582059473,1057,False,False
1515,Customer_1515,Male,52,New,Delhi,2021-03-26,cust1515@email.com,+91-8993803105,4831,False,False
1516,Customer_1516,Male,43,VIP,Goa,2020-04-02,cust1516@email.com,+91-9169501271,757,False,False
1517,Customer_1517,Female,33,New,Delhi,2020-03-24,cust1517@email.com,+91-8704854104,1795,False,False
1518,Customer_1518,Female,23,Regular,Goa,2020-05-12,cust1518@email.com,+91-9729064332,1643,False,False
1519,Customer_1519,Male,61,Occasional,Mumbai,2020-06-19,cust1519@email.com,+91-7532029870,4849,False,False
1520,Customer_1520,Female,60,Regular,Chennai,2020-01-03,cust1520@email.com,+91-9925621610,23,False,False
1521,Customer_1521,Male,64,Occasional,Chennai,2021-02-03,cust1521@email.com,+91-7131267917,1239,False,False
1522,Customer_1522,Female,64,New,Mumbai,2020-12-07,cust1522@email.com,+91-8039116218,4150,False,False
1523,Customer_1523,Male,65,VIP,Bangalore,2020-04-30,cust1523@email.com,+91-8599732557,3097,False,False
1524,Customer_1524,Male,59,New,Chennai,2020-07-07,cust1524@email.com,+91-9099323053,1304,False,False
1525,Customer_1525,Female,29,Regular,Delhi,2021-03-06,cust1525@email.com,+91-9551397793,2542,False,False
1526,Customer_1526,Male,30,New,Chennai,2020-09-24,cust1526@email.com,+91-8915999663,3712,False,False
1527,Customer_1527,Male,21,Regular,Bangalore,2020-08-02,cust1527@email.com,+91-7762716154,3955,False,False
1528,Customer_1528,Male,56,New,Delhi,2020-04-22,cust1528@email.com,+91-9038315396,4529,False,False
1529,Customer_1529,Female,19,Regular,Delhi,2020-10-18,cust1529@email.com,+91-9520631487,4303,False,False
1530,Customer_1530,Female,43,Regular,Mumbai,2021-09-22,cust1530@email.com,+91-9367960313,4228,False,False
1531,Customer_1531,Male,44,Occasional,Goa,2020-01-14,cust1531@email.com,+91-8502207340,1305,False,False
1532,Customer_1532,Female,44,New,Mumbai,2021-09-06,cust1532@email.com,+91-8478538226,4464,False,False
1533,Customer_1533,Female,32,Regular,Goa,2020-03-02,cust1533@email.com,+91-7702285630,3174,False,False
1534,Customer_1534,Male,25,Occasional,Mumbai,2020-03-06,cust1534@email.com,+91-8110935906,3628,False,False
1535,Customer_1535,Male,24,New,Goa,2020-06-16,cust1535@email.com,+91-9958590550,781,False,False
1536,Customer_1536,Male,64,Occasional,Chennai,2021-05-26,cust1536@email.com,+91-7388230363,566,False,False
1537,Customer_1537,Male,63,Regular,Delhi,2020-10-18,cust1537@email.com,+91-8224363672,4622,False,False
1538,Customer_1538,Female,57,Occasional,Goa,2020-09-26,cust1538@email.com,+91-7117898946,4132,False,False
1539,Customer_1539,Male,29,Occasional,Chennai,2021-05-13,cust1539@email.com,+91-8660286914,4273,False,False
1540,Customer_1540,Female,30,New,Bangalore,2020-11-04,cust1540@email.com,+91-7213249628,638,False,False
1541,Customer_1541,Female,60,New,Mumbai,2021-01-19,cust1541@email.com,+91-7699681969,3700,False,False
1542,Customer_1542,Male,34,Occasional,Bangalore,2020-09-24,cust1542@email.com,+91-9457829635,4167,False,False
1543,Customer_1543,Female,34,New,Chennai,2020-11-19,cust1543@email.com,+91-7920491305,2399,False,False
1544,Customer_1544,Male,53,Occasional,Bangalore,2020-11-02,cust1544@email.com,+91-7950695647,2670,False,False
1545,Customer_1545,Other,38,Regular,Bangalore,2021-09-26,cust1545@email.com,+91-9780475472,1172,False,False
1546,Customer_1546,Female,25,Regular,Chennai,2021-02-15,cust1546@email.com,+91-7966848837,1720,False,False
1547,Customer_1547,Female,22,Occasional,Delhi,2020-10-21,cust1547@email.com,+91-9910678913,104,False,False
1548,Customer_1548,Female,43,Regular,Goa,2021-02-15,cust1548@email.com,+91-7887902820,1682,False,False
1549,Customer_1549,Male,33,New,Mumbai,2020-02-20,cust1549@email.com,+91-8155705163,4316,False,False
1550,Customer_1550,Female,53,New,Goa,2021-04-15,cust1550@email.com,+91-9798546298,1849,False,False
1551,Customer_1551,Female,45,Regular,Mumbai,2020-12-14,cust1551@email.com,+91-8758820024,862,False,False
1552,Customer_1552,Female,46,Occasional,Goa,2021-07-29,cust1552@email.com,+91-9204526134,3445,False,False
1553,Customer_1553,Female,64,VIP,Bangalore,2020-01-29,cust1553@email.com,+91-7086124217,2565,False,False
1554,Customer_1554,Female,29,New,Delhi,2020-09-03,cust1554@email.com,+91-9930025537,298,False,False
1555,Customer_1555,Male,54,New,Bangalore,2021-10-25,cust1555@email.com,+91-7038216544,2908,False,False
1556,Customer_1556,Male,47,Occasional,Delhi,2021-09-30,cust1556@email.com,+91-9036231979,4137,False,False
1557,Customer_1557,Female,40,New,Chennai,2021-10-06,cust1557@email.com,+91-7568284681,770,False,False
1558,Customer_1558,Male,33,Occasional,Mumbai,2021-09-28,cust1558@email.com,+91-9780439666,2539,False,False
1559,Customer_1559,Female,31,Occasional,Mumbai,2020-10-16,cust1559@email.com,+91-7743891149,1462,False,False
1560,Customer_1560,Female,27,Regular,Chennai,2021-09-25,cust1560@email.com,+91-9581885004,3854,False,False
1561,Customer_1561,Male,24,Regular,Goa,2020-12-16,cust1561@email.com,+91-7036351450,3118,False,False
1562,Customer_1562,Male,62,Occasional,Chennai,2021-08-21,cust1562@email.com,+91-7961084962,2132,False,False
1563,Customer_1563,Female,69,Regular,Chennai,2020-06-11,cust1563@email.com,+91-8084008690,1709,False,False
1564,Customer_1564,Male,54,Regular,Delhi,2021-11-01,cust1564@email.com,+91-9612817084,990,False,False
1565,Customer_1565,Female,46,VIP,Chennai,2020-05-11,cust1565@email.com,+91-8311939403,710,False,False
1566,Customer_1566,Male,20,Regular,Mumbai,2020-06-05,cust1566@email.com,+91-9760548616,4304,False,False
1567,Customer_1567,Female,32,Occasional,Bangalore,2020-06-05,cust1567@email.com,+91-8182741899,38,False,False
1568,Customer_1568,Male,53,Occasional,Delhi,2021-01-29,cust1568@email.com,+91-8820236332,1275,False,False
1569,Customer_1569,Female,64,New,Delhi,2020-02-15,cust1569@email.com,+91-8616949739,4857,False,False
1570,Customer_1570,Male,63,Occasional,Goa,2021-08-29,cust1570@email.com,+91-8497694598,1436,False,False
1571,Customer_1571,Female,69,Regular,Bangalore,2020-11-07,cust1571@email.com,+91-8971381481,2993,False,False
1572,Customer_1572,Male,36,Occasional,Delhi,2021-01-04,cust1572@email.com,+91-8082326234,1469,False,False
1573,Customer_1573,Female,30,New,Chennai,2020-02-20,cust1573@email.com,+91-7937200760,2099,False,False
1574,Customer_1574,Female,59,New,Delhi,2020-10-25,cust1574@email.com,+91-9004452735,373,False,False
1575,Customer_1575,Male,38,Occasional,Delhi,2021-11-10,cust1575@email.com,+91-8297703275,4251,False,False
1576,Customer_1576,Male,54,Regular,Delhi,2021-03-13,cust1576@email.com,+91-9908535332,4025,False,False
1577,Customer_1577,Male,44,New,Goa,2020-04-27,cust1577@email.com,+91-9236122747,1113,False,False
1578,Customer_1578,Female,69,Regular,Delhi,2021-02-16,cust1578@email.com,+91-9678367783,2726,False,False
1579,Customer_1579,Female,46,Occasional,Delhi,2021-01-06,cust1579@email.com,+91-8705757183,2398,False,False
1580,Customer_1580,Female,37,Occasional,Goa,2021-09-17,cust1580@email.com,+91-9510353238,3234,False,False
1581,Customer_1581,Male,42,Regular,Bangalore,2020-05-20,cust1581@email.com,+91-7439427140,1265,False,False
1582,Customer_1582,Male,23,Regular,Mumbai,2020-07-31,cust1582@email.com,+91-7031557592,3123,False,False
1583,Customer_1583,Female,53,Regular,Goa,2021-05-29,cust1583@email.com,+91-9196934660,653,False,False
1584,Customer_1584,Female,19,VIP,Goa,2021-07-27,cust1584@email.com,+91-9844794993,4158,False,False
1585,Customer_1585,Other,39,New,Delhi,2020-02-29,cust1585@email.com,+91-8607304606,508,False,False
1586,Customer_1586,Male,49,Regular,Delhi,2020-08-26,cust1586@email.com,+91-9411439945,2339,False,False
1587,Customer_1587,Female,33,New,Mumbai,2021-05-17,cust1587@email.com,+91-9780313235,3162,False,False
1588,Customer_1588,Male,35,Regular,Delhi,2021-09-13,cust1588@email.com,+91-9550233647,1687,False,False
1589,Customer_1589,Male,22,Occasional,Chennai,2021-01-08,cust1589@email.com,+91-9615850281,1388,False,False
1590,Customer_1590,Female,53,Regular,Delhi,2020-06-11,cust1590@email.com,+91-8214087964,2197,False,False
1591,Customer_1591,Female,47,New,Delhi,2020-12-21,cust1591@email.com,+91-8281944343,3911,False,False
1592,Customer_1592,Other,62,New,Chennai,2021-09-06,cust1592@email.com,+91-9939532043,2928,False,False
1593,Customer_1593,Male,36,VIP,Mumbai,2021-03-22,cust1593@email.com,+91-7464305421,4799,False,False
1594,Customer_1594,Male,40,New,Chennai,2020-05-24,cust1594@email.com,+91-9069050782,515,False,False
1595,Customer_1595,Female,51,Occasional,Goa,2021-05-15,cust1595@email.com,+91-7274178050,3658,False,False
1596,Customer_1596,Female,30,New,Chennai,2020-10-19,cust1596@email.com,+91-8444327294,1833,False,False
1597,Customer_1597,Male,60,VIP,Bangalore,2020-06-06,cust1597@email.com,+91-8187486518,29,False,False
1598,Customer_1598,Male,46,New,Goa,2020-04-05,cust1598@email.com,+91-9751333497,3214,False,False
1599,Customer_1599,Male,53,Occasional,Delhi,2020-04-13,cust1599@email.com,+91-8396453077,325,False,False
1600,Customer_1600,Female,39,Regular,Goa,2020-02-10,cust1600@email.com,+91-8189211712,3766,False,False
1601,Customer_1601,Male,69,Occasional,Mumbai,2020-03-14,cust1601@email.com,+91-8121617417,4111,False,False
1602,Customer_1602,Male,69,Regular,Mumbai,2020-06-10,cust1602@email.com,+91-9818012241,110,False,False
1603,Customer_1603,Male,64,Occasional,Chennai,2021-12-06,cust1603@email.com,+91-9798027184,106,False,False
1604,Customer_1604,Male,53,Occasional,Goa,2020-04-18,cust1604@email.com,+91-8283298067,2426,False,False
1605,Customer_1605,Male,26,Occasional,Delhi,2020-02-28,cust1605@email.com,+91-7809000407,4378,False,False
1606,Customer_1606,Female,56,Regular,Mumbai,2020-01-22,cust1606@email.com,+91-7643941414,4364,False,False
1607,Customer_1607,Male,68,Regular,Delhi,2021-04-03,cust1607@email.com,+91-9221759035,2531,False,False
1608,Customer_1608,Female,36,Occasional,Bangalore,2021-12-03,cust1608@email.com,+91-8032089545,3144,False,False
1609,Customer_1609,Male,55,New,Mumbai,2021-07-01,cust1609@email.com,+91-7243845356,4693,False,False
1610,Customer_1610,Female,23,Occasional,Chennai,2021-03-28,cust1610@email.com,+91-9577123417,798,False,False
1611,Customer_1611,Female,69,Occasional,Bangalore,2020-01-13,cust1611@email.com,+91-8735589535,2437,False,False
1612,Customer_1612,Female,64,VIP,Goa,2021-02-19,cust1612@email.com,+91-9836956156,2011,False,False
1613,Customer_1613,Female,32,Occasional,Delhi,2021-01-19,cust1613@email.com,+91-8372610291,425,False,False
1614,Customer_1614,Male,37,Regular,Mumbai,2021-01-07,cust1614@email.com,+91-9923823693,3044,False,False
1615,Customer_1615,Male,26,Occasional,Bangalore,2021-12-26,cust1615@email.com,+91-7600992653,3288,False,False
1616,Customer_1616,Female,49,Regular,Bangalore,2021-06-30,cust1616@email.com,+91-7109329542,2914,False,False
1617,Customer_1617,Other,21,New,Mumbai,2021-08-08,cust1617@email.com,+91-9814924004,1239,False,False
1618,Customer_1618,Female,67,Regular,Goa,2020-06-01,cust1618@email.com,+91-9136200004,3391,False,False
1619,Customer_1619,Female,35,Occasional,Goa,2020-02-28,cust1619@email.com,+91-8269612255,4213,False,False
1620,Customer_1620,Female,22,Regular,Chennai,2020-11-17,cust1620@email.com,+91-8114227340,3997,False,False
1621,Customer_1621,Male,37,Regular,Goa,2021-10-22,cust1621@email.com,+91-8797725951,3006,False,False
1622,Customer_1622,Male,40,New,Chennai,2021-08-09,cust1622@email.com,+91-8737739017,3039,False,False
1623,Customer_1623,Female,28,Regular,Bangalore,2020-03-24,cust1623@email.com,+91-8667628074,598,False,False
1624,Customer_1624,Female,54,Regular,Mumbai,2021-12-01,cust1624@email.com,+91-7151693971,2087,False,False
1625,Customer_1625,Male,39,Occasional,Goa,2021-09-30,cust1625@email.com,+91-9504067741,1184,False,False
1626,Customer_1626,Female,21,Regular,Chennai,2020-07-07,cust1626@email.com,+91-9456903534,2750,False,False
1627,Customer_1627,Male,46,Regular,Bangalore,2021-05-26,cust1627@email.com,+91-7815679418,2584,False,False
1628,Customer_1628,Female,61,New,Goa,2020-12-12,cust1628@email.com,+91-8473891248,4759,False,False
1629,Customer_1629,Male,51,New,Delhi,2020-10-29,cust1629@email.com,+91-7955042637,3513,False,False
1630,Customer_1630,Male,30,New,Bangalore,2020-09-24,cust1630@email.com,+91-9947713853,4745,False,False
1631,Customer_1631,Female,59,New,Goa,2021-01-17,cust1631@email.com,+91-9296240256,4054,False,False
1632,Customer_1632,Male,26,VIP,Bangalore,2021-07-24,cust1632@email.com,+91-9741535989,4383,False,False
1633,Customer_1633,Female,59,Regular,Mumbai,2020-12-19,cust1633@email.com,+91-9043267129,3936,False,False
1634,Customer_1634,Female,48,New,Mumbai,2021-02-16,cust1634@email.com,+91-9885653126,1699,False,False
1635,Customer_1635,Female,24,New,Mumbai,2021-02-03,cust1635@email.com,+91-8539733450,4507,False,False
1636,Customer_1636,Male,21,New,Delhi,2020-05-30,cust1636@email.com,+91-9178900724,2575,False,False
1637,Customer_1637,Male,36,Occasional,Mumbai,2020-05-01,cust1637@email.com,+91-8289326948,135,False,False
